estado,cod_mun6,municipio,periodo,casos_total,pop_pessoa_ano,incidencia_media_anual,incidencia_mediana_anual,incidencia_periodo_100mil_pessoa_ano,log_inc_periodo_mais1
RJ,330045,BELFORD ROXO,2011–2015,1498,2363682,63.38437117171908,63.825681673123455,63.37569943841853,4.164736223987688
RJ,330045,BELFORD ROXO,2016–2019,1055,1911536,55.18185298919071,53.97644241377583,55.19121795247382,4.028760480498267
RJ,330045,BELFORD ROXO,2020–2024,1589,2464588,64.39404059655962,65.00972252230007,64.47325070153714,4.181641672992763
RJ,330050,BOM JARDIM,2001–2005,43,117136,36.65154313333464,38.85339319633915,36.70946591995629,3.62991114834728
RJ,330050,BOM JARDIM,2006–2010,28,123877,22.771223916530108,23.951139675062873,22.603065944444893,3.1613766164938215
RJ,330050,BOM JARDIM,2011–2015,20,130003,15.393214546905904,11.740304465229132,15.384260363222387,2.796321140040792
RJ,330050,BOM JARDIM,2016–2019,22,108125,20.276921749223376,14.927042856053902,20.346820809248555,3.060902820354784
RJ,330050,BOM JARDIM,2020–2024,31,142258,21.822460836975274,21.35079353782649,21.791393102672608,3.126382969194218
RJ,330060,BOM JESUS DO ITABAPOANA,2001–2005,194,170867,113.35982380847081,131.01580924098175,113.53860019781467,4.740911885813809
RJ,330060,BOM JESUS DO ITABAPOANA,2006–2010,118,175268,67.31750763854666,71.3205717057028,67.32546728438734,4.224282570932894
RJ,330060,BOM JESUS DO ITABAPOANA,2011–2015,66,176756,37.3259872805376,36.75327245483588,37.339609405055555,3.646483549904038
RJ,330060,BOM JESUS DO ITABAPOANA,2016–2019,39,141048,27.649970109045203,26.955266830346098,27.65016164709886,3.3551590852774273
RJ,330060,BOM JESUS DO ITABAPOANA,2020–2024,93,178916,51.77703050976597,58.073615220818006,51.97969997093609,3.9699088207651494
RJ,330070,CABO FRIO,2001–2005,534,712646,74.67703421797722,76.7809270971604,74.93201393118042,4.329838386397441
RJ,330070,CABO FRIO,2006–2010,535,863551,62.10847712605471,60.73812475736059,61.95349203463374,4.142396232099256
RJ,330070,CABO FRIO,2011–2015,571,973336,58.5148208651411,56.005138086062935,58.664222837745655,4.088732558307234
RJ,330070,CABO FRIO,2016–2019,483,831864,57.977545389351675,60.88432793692131,58.06237558062375,4.078594098680293
RJ,330070,CABO FRIO,2020–2024,739,1125396,65.60562251017691,66.91113853212603,65.66577453625213,4.1996916958341695
RJ,330080,CACHOEIRAS DE MACACU,2001–2005,69,251008,27.32591395968553,29.223815461346636,27.48916369199388,3.3495237936385975
RJ,330080,CACHOEIRAS DE MACACU,2006–2010,92,265409,34.70549319733517,34.67940813810111,34.663481645309695,3.5741272421421297
RJ,330080,CACHOEIRAS DE MACACU,2011–2015,111,274648,40.4588083786701,39.891929137427695,40.41536803472081,3.723652020518549
RJ,330080,CACHOEIRAS DE MACACU,2016–2019,45,223709,20.107759774168887,21.37103122362208,20.115417797227646,3.050003474940218
RJ,330080,CACHOEIRAS DE MACACU,2020–2024,111,288393,38.422202150565035,42.1474105684632,38.48914502085695,3.676025824541441
RJ,330090,CAMBUCI,2001–2005,12,73585,16.303360723435944,13.589726167017734,16.30767140042128,2.8511498367664947
RJ,330090,CAMBUCI,2006–2010,20,73977,27.04418263451229,13.518080432578573,27.035429930924476,3.333469064964539
RJ,330090,CAMBUCI,2011–2015,23,73870,31.126040841526635,27.07459049681874,31.135779071341542,3.469970022230684
RJ,330090,CAMBUCI,2016–2019,20,58779,34.0361284180711,30.62475613928835,34.02575749842631,3.5560837193532655
RJ,330090,CAMBUCI,2020–2024,24,73810,32.50508085412123,34.127363319909904,32.515919252133855,3.5120205275147525
RJ,330093,CARAPEBUS,2001–2005,6,2116566,0.2841877130775632,0.2362720057839387,0.28347804887728517,0.2495736186329715
RJ,330093,CARAPEBUS,2006–2010,7,2259298,0.3134260560224139,0.21564225811947013,0.30983075273823996,0.2698979324834656
RJ,330093,CARAPEBUS,2011–2015,11,2343057,0.4702281653944372,0.423832975900857,0.4694721468577162,0.38490325253436913
RJ,330093,CARAPEBUS,2016–2019,11,1904072,0.5763458673763571,0.4201561044498697,0.5777092462890059,0.4559739508770191
RJ,330093,CARAPEBUS,2020–2024,14,2465918,0.5684989111838568,0.41650960783537877,0.5677398842946116,0.44963501804869616
RJ,330095,COMENDADOR LEVY GASPARIAN,2001–2005,24,99166,24.202036612665214,25.210507739625875,24.201843373736967,3.226917141593532
RJ,330095,COMENDADOR LEVY GASPARIAN,2006–2010,24,99154,24.20483342446874,20.1704402198578,24.204772374286463,3.2270333565192644
RJ,330095,COMENDADOR LEVY GASPARIAN,2011–2015,15,98595,15.185345596181415,10.123506782749544,15.213753232922562,2.7858598470666083
RJ,330095,COMENDADOR LEVY GASPARIAN,2016–2019,8,78216,10.22811305511328,10.228243873217853,10.228086325048585,2.4184183468427727
RJ,330095,COMENDADOR LEVY GASPARIAN,2020–2024,16,97964,16.34750705553261,15.471892728210419,16.3325303172594,2.8525851009897303
RJ,330100,CAMPOS DOS GOYTACAZES,2001–2005,959,2104236,45.63462377333301,46.34283717978882,45.57473591365227,3.841058246340654
RJ,330100,CAMPOS DOS GOYTACAZES,2006–2010,1135,2244608,50.66697969494895,50.35123327102554,50.56562214872263,3.942855213024882
