id,name,description,cod_mun6,municipio_geo,estado,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,gi_z,gi_p,classe_gi,estado_analise,contexto_analise,variavel_analise
3515129,Emilianópolis,Emilianópolis,351512,EMILIANOPOLIS,SP,EMILIANOPOLIS,11,71922,2996.75,15.222839403463203,0.0,66.33499170812604,8,16,15.294346653318874,2.4849066497880004,2.790818216568174,0.4726022407244141,0.071,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515152,Engenheiro Coelho,Engenheiro Coelho,351515,ENGENHEIRO COELHO,SP,ENGENHEIRO COELHO,82,382311,15929.625,19.386593729419083,16.47818212753694,58.06526535826269,21,3,21.448506582337416,4.418840607796598,3.1112240900306993,-0.12631830745455777,0.442,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515186,Espírito Santo do Pinhal,Espírito Santo do Pinhal,351518,ESPIRITO SANTO DO PINHAL,SP,ESPIRITO SANTO DO PINHAL,247,982720,40946.666666666664,25.228571636899485,24.363795080922287,54.66381752223824,24,0,25.134321068056007,5.5134287461649825,3.263249433945534,-0.22162396576556959,0.221,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515194,Espírito Santo do Turvo,Espírito Santo do Turvo,351519,ESPIRITO SANTO DO TURVO,SP,ESPIRITO SANTO DO TURVO,31,98586,4107.75,31.160944644962086,23.95211779462209,117.813383600377,17,7,31.444627026149757,3.4657359027997265,3.4795348524345426,-0.20037153441884692,0.263,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515202,Estrela d'Oeste,Estrela d'Oeste,351520,ESTRELA D'OESTE,SP,ESTRELA DOESTE,33,207391,8641.291666666666,15.985159174595232,16.42971061243707,36.50079085046843,17,7,15.911973036438416,3.5263605246161616,2.8280218347816732,-0.2285601370127004,0.237,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515301,Estrela do Norte,Estrela do Norte,351530,ESTRELA DO NORTE,SP,ESTRELA DO NORTE,3,63666,2652.75,4.705518993667789,0.0,38.16793893129771,3,21,4.712091226086137,1.3862943611198906,1.7425851958632044,-0.3021920447812319,0.262,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515350,Euclides da Cunha Paulista,Euclides da Cunha Paulista,351535,EUCLIDES DA CUNHA PAULISTA,SP,EUCLIDES DA CUNHA PAULISTA,35,218413,9100.541666666666,15.332401726783205,10.72675665668934,74.1997032011872,14,10,16.02468717521393,3.58351893845611,2.8346644774299903,-0.20341277090546628,0.442,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515400,Fartura,Fartura,351540,FARTURA,SP,FARTURA,97,377911,15746.291666666666,25.543954256340616,22.206400422255108,52.97311614355715,24,0,25.667419048400284,4.584967478670572,3.2834425599227663,-0.1743897055147593,0.343,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515509,Fernandópolis,Fernandópolis,351550,FERNANDOPOLIS,SP,FERNANDOPOLIS,394,1596551,66522.95833333333,24.632239111051472,24.143709794123055,41.921815813507806,24,0,24.678196938275068,5.978885764901122,3.245642263672742,-0.28575235351012923,0.038,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515608,Fernando Prestes,Fernando Prestes,351560,FERNANDO PRESTES,SP,FERNANDO PRESTES,12,135990,5666.25,8.658921992510992,0.0,52.011095700416085,9,15,8.824178248400617,2.5649493574615367,2.28484651541777,-0.3202295235894861,0.039,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515657,Fernão,Fernão,351565,FERNAO,SP,FERNAO,7,37746,1572.75,18.768583572841475,0.0,125.54927809165098,5,19,18.54501139193557,2.0794415416798357,2.9727200821015183,-0.15663867570074225,0.401,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515707,Ferraz de Vasconcelos,Ferraz de Vasconcelos,351570,FERRAZ DE VASCONCELOS,SP,FERRAZ DE VASCONCELOS,1921,4020599,167524.95833333334,47.88477950284844,47.4608045830833,75.97786971867467,24,0,47.77895035043286,7.561121589530238,3.8872988745249515,0.14191559488038843,0.204,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515806,Flora Rica,Flora Rica,351580,FLORA RICA,SP,FLORA RICA,7,41595,1733.125,16.537751056376646,0.0,156.98587127158558,5,19,16.828945786753216,2.0794415416798357,2.8808233043139935,1.289902585404711,0.018,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3515905,Floreal,Floreal,351590,FLOREAL,SP,FLOREAL,14,70761,2948.375,19.02705557877736,0.0,160.72002571520412,8,16,19.784909766679387,2.70805020110221,3.034227231424039,-0.18769205134686381,0.446,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516002,Flórida Paulista,Flórida Paulista,351600,FLORIDA PAULISTA,SP,FLORIDA PAULISTA,510,301557,12564.875,165.8038023988317,157.61662238737176,442.37485448195577,23,1,169.12225549398622,6.236369590203704,5.13651732855046,2.032120846660942,0.003,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516101,Florínia,Florínia,351610,FLORINIA,SP,FLORINEA,247,77789,3241.2083333333335,281.6108239709692,47.27177904107877,1175.5057408419902,17,7,317.5256141613853,5.5134287461649825,5.763702893007443,0.6196362816606973,0.09,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516200,Franca,Franca,351620,FRANCA,SP,FRANCA,1621,7808055,325335.625,20.5803022300756,21.02320850108716,31.486146095717885,24,0,20.7606119577795,7.3914152346753585,3.0801015446520155,-0.40545441296897744,0.001,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516309,Francisco Morato,Francisco Morato,351630,FRANCISCO MORATO,SP,FRANCISCO MORATO,1485,3710450,154602.08333333334,39.76264683516762,36.95635872780467,61.365110720192625,24,0,40.02209974531391,7.303843225277705,3.714110939664579,0.16815192660078587,0.165,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516408,Franco da Rocha,Franco da Rocha,351640,FRANCO DA ROCHA,SP,FRANCO DA ROCHA,2670,3167730,131988.75,82.68744436491573,77.11249614525047,138.67333448295685,24,0,84.28748662291294,7.890208213109961,4.446027745294547,0.054275591364401174,0.365,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516507,Gabriel Monteiro,Gabriel Monteiro,351650,GABRIEL MONTEIRO,SP,GABRIEL MONTEIRO,9,65612,2733.8333333333335,13.663683657508514,0.0,109.48905109489053,6,18,13.717002987258429,2.302585092994046,2.6890034911620755,-0.2976591459731259,0.087,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516606,Gália,Gália,351660,GALIA,SP,GALIA,69,166634,6943.083333333333,44.084414913076365,15.13069994755301,388.5003885003885,14,10,41.40811599073418,4.248495242049359,3.7473397587962283,-0.2454572665124983,0.057,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516705,Garça,Garça,351670,GARCA,SP,GARCA,268,1027910,42829.583333333336,26.08175885116714,23.3288064190914,51.02632494491476,24,0,26.0723215067467,5.594711379601839,3.2985118593412777,0.6519791435316162,0.054,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516804,Gastão Vidigal,Gastão Vidigal,351680,GASTAO VIDIGAL,SP,GASTAO VIDIGAL,13,89562,3731.75,13.830208520988073,0.0,95.39709038874314,9,15,14.515084522453721,2.6390573296152584,2.7418127456749803,-0.24723783426681636,0.184,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516853,Gavião Peixoto,Gavião Peixoto,351685,GAVIAO PEIXOTO,SP,GAVIAO PEIXOTO,17,107252,4468.833333333333,15.668027078832049,0.0,126.34238787113075,8,16,15.850520270018276,2.8903717578961645,2.824381532880648,-0.22451064819286673,0.353,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3516903,General Salgado,General Salgado,351690,GENERAL SALGADO,SP,GENERAL SALGADO,33,253911,10579.625,13.06016229973291,9.332295202039337,48.21135859608524,15,9,12.996679939033756,3.5263605246161616,2.6388201542795375,-0.23746768589698275,0.248,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517000,Getulina,Getulina,351700,GETULINA,SP,GETULINA,502,252198,10508.25,198.6037691195327,199.0776469079196,401.8754186202277,23,1,199.04995281485182,6.220590170099739,5.298567099436442,0.11586101815249254,0.395,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517109,Glicério,Glicério,351710,GLICERIO,SP,GLICERIO,11,105321,4388.375,10.527163156862667,0.0,47.92715073088905,10,14,10.444260878647183,2.4849066497880004,2.4374883710349207,-0.2429491479429418,0.25,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517208,Guaiçara,Guaiçara,351720,GUAICARA,SP,GUAICARA,37,254472,10603.0,14.362130180030597,9.271319739701294,45.46281142025823,15,9,14.539910088339777,3.6375861597263857,2.7434115591016424,0.2663957093041684,0.119,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517307,Guaimbê,Guaimbê,351730,GUAIMBE,SP,GUAIMBE,38,130091,5420.458333333333,28.93866281523485,18.372422126904056,124.86621476988941,15,9,29.210322005365477,3.6635616461296463,3.4081836542416584,0.3292298612600251,0.114,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517406,Guaíra,Guaíra,351740,GUAIRA,SP,GUAIRA,142,902506,37604.416666666664,15.57192616574604,14.275864877460762,33.23193333162913,24,0,15.733967419607183,4.962844630259907,2.8174406309136524,-0.2497520880093029,0.23,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517505,Guapiaçu,Guapiaçu,351750,GUAPIACU,SP,GUAPIACU,69,443909,18496.208333333332,15.071999138404164,11.327271516516745,63.60456135568579,22,2,15.543726304265064,4.248495242049359,2.806006954684886,-0.2099495023863871,0.336,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517604,Guapiara,Guapiara,351760,GUAPIARA,SP,GUAPIARA,64,431947,17997.791666666668,14.935465789241803,13.66910938269216,34.99358450950659,23,1,14.816632596128692,4.174387269895637,2.761062082294592,-0.2442648754410826,0.212,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517703,Guará,Guará,351770,GUARA,SP,GUARA,96,461869,19244.541666666668,20.91066157766829,20.4182120508422,74.50771687067589,16,8,20.78511439390823,4.574710978503383,3.081226910595703,-0.3274274255460816,0.014,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517802,Guaraçaí,Guaraçaí,351780,GUARACAI,SP,GUARACAI,24,195980,8165.833333333333,12.254204536249835,5.711674663011195,59.90176111177668,12,12,12.246147566078172,3.2188758248682006,2.5837067604263844,0.9038513656921692,0.041,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3517901,Guaraci,Guaraci,351790,GUARACI,SP,GUARACI,60,237680,9903.333333333334,24.686052300315964,19.745064834907755,68.46635367762129,18,6,25.24402558061259,4.110873864173311,3.267438366204477,-0.08908090393034844,0.359,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518008,Guarani d'Oeste,Guarani d'Oeste,351800,GUARANI D'OESTE,SP,GUARANI DOESTE,2,47470,1977.9166666666667,4.20468812118327,0.0,50.78720162519045,2,22,4.213187276174426,1.0986122886681098,1.6511914299775234,-0.26904736664959084,0.208,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518107,Guarantã,Guarantã,351810,GUARANTA,SP,GUARANTA,21,153681,6403.375,13.640054400094117,7.779679477205539,62.38303181534623,12,12,13.664669022195328,3.091042453358316,2.6854411329415395,1.0082992119565009,0.036,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518206,Guararapes,Guararapes,351820,GUARARAPES,SP,GUARARAPES,138,731376,30474.0,18.83032886694484,19.773407538304284,37.65060240963856,24,0,18.868543676576753,4.9344739331306915,2.9891377613048076,0.03215616689928198,0.255,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518305,Guararema,Guararema,351830,GUARAREMA,SP,GUARAREMA,88,648600,27025.0,12.693488704854317,11.336861865902925,40.078924651621655,17,7,13.56768424298489,4.48863636973214,2.678805667491402,-0.13135075101796526,0.444,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518404,Guaratinguetá,Guaratinguetá,351840,GUARATINGUETA,SP,GUARATINGUETA,831,2709857,112910.70833333333,30.747536950117624,30.82575585928297,39.14550945084442,24,0,30.665824801825337,6.723832440821209,3.4552380173735227,0.7743853630560636,0.048,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518503,Guareí,Guareí,351850,GUAREI,SP,GUAREI,541,332800,13866.666666666666,154.08732995326284,152.55824542885455,344.0134907251265,23,1,162.56009615384616,6.295266001439646,5.097180483377451,0.05925092302853013,0.267,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518602,Guariba,Guariba,351860,GUARIBA,SP,GUARIBA,143,850033,35418.041666666664,16.728652157911792,13.619369302713913,69.16777335104028,24,0,16.822876288332335,4.969813299576001,2.8804828168928043,-0.3053349702099029,0.035,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518701,Guarujá,Guarujá,351870,GUARUJA,SP,GUARUJA,8431,6843767,285156.9583333333,123.00801939781299,114.95087704175096,193.30030831052758,24,0,123.19238805178495,9.039789270781144,4.821831879793384,1.0992192559105376,0.052,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518800,Guarulhos,Guarulhos,351880,GUARULHOS,SP,GUARULHOS,12437,29309277,1221219.875,42.142859797956,40.5680071604622,59.38913186319836,24,0,42.43366358030599,9.428511581663834,3.7712347989711428,0.05228682536732628,0.264,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518859,Guatapará,Guatapará,351885,GUATAPARA,SP,GUATAPARA,8,167669,6986.208333333333,4.546672135045206,0.0,40.2036987402841,5,19,4.771305369507781,2.1972245773362196,1.7528982888164797,-0.28832187325006164,0.088,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3518909,Guzolândia,Guzolândia,351890,GUZOLANDIA,SP,GUZOLANDIA,25,107662,4485.916666666667,23.309313965849338,22.081324508929434,65.06180871828238,16,8,23.22082071668741,3.258096538021482,3.187212623458652,-0.30906436497283785,0.031,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519006,Herculândia,Herculândia,351900,HERCULANDIA,SP,HERCULANDIA,18,209378,8724.083333333334,8.841199023917747,0.0,62.03473945409429,10,14,8.596891746028714,2.9444389791664403,2.261439269591535,-0.28416136287916954,0.178,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519055,Holambra,Holambra,351905,HOLAMBRA,SP,HOLAMBRA,22,283188,11799.5,8.409338924674142,6.960878071781423,39.77724741447892,13,11,7.768690763732927,3.1354942159291497,2.1711875094625435,-0.20547084506957136,0.415,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519071,Hortolândia,Hortolândia,351907,HORTOLANDIA,SP,HORTOLANDIA,2073,4816690,200695.41666666666,41.614314660485356,41.47941122225267,62.44993822886544,24,0,43.03785379586397,7.637234388789473,3.785049577603042,0.012106870472996493,0.268,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519105,Iacanga,Iacanga,351910,IACANGA,SP,IACANGA,28,236131,9838.791666666666,12.043676425342225,9.647969739052158,49.07734589713388,14,10,11.857824682062077,3.367295829986474,2.5539525506959175,0.3191926540116178,0.107,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519204,Iacri,Iacri,351920,IACRI,SP,IACRI,10,153330,6388.75,6.543297528595588,0.0,32.37293622531564,9,15,6.521880910454576,2.3978952727983707,2.0178162277577756,-0.2637326083382749,0.189,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519253,Iaras,Iaras,351925,IARAS,SP,IARAS,182,149965,6248.541666666667,117.32213586225187,97.42219418369325,345.2662184263129,22,2,121.36165105191212,5.209486152841421,4.806981012587484,0.24310273350991968,0.269,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519303,Ibaté,Ibaté,351930,IBATE,SP,IBATE,99,731468,30477.833333333332,13.536921216019644,13.038817829799981,28.401022436807725,23,1,13.534426659812869,4.605170185988092,2.6765200877435347,-0.23360331903816398,0.42,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519402,Ibirá,Ibirá,351940,IBIRA,SP,IBIRA,35,261869,10911.208333333334,13.176998245725736,9.927050663196752,43.531255441406934,17,7,13.365461356632514,3.58351893845611,2.6648268086320215,-0.3619020881573474,0.004,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519501,Ibirarema,Ibirarema,351950,IBIRAREMA,SP,IBIRAREMA,42,153858,6410.75,27.13602873392465,16.298582824168363,92.86488159727597,18,6,27.29789806184924,3.7612001156935624,3.3427875284578947,-0.10012483574170768,0.408,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519600,Ibitinga,Ibitinga,351960,IBITINGA,SP,IBITINGA,429,1306076,54419.833333333336,33.052020060234064,30.74851960427346,55.512599377465854,24,0,32.846480602966444,6.063785208687608,3.5218350235827227,-0.22207422035713545,0.164,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519709,Ibiúna,Ibiúna,351970,IBIUNA,SP,IBIUNA,362,1717991,71582.95833333333,20.901766551658785,20.60993755525162,38.634402647744395,24,0,21.071123189818806,5.8944028342648505,3.0942701111267783,-0.08345744678593633,0.429,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519808,Icém,Icém,351980,ICEM,SP,ICEM,67,179171,7465.458333333333,36.55631217553236,20.84387928478957,168.87503247596777,16,8,37.39444441343744,4.219507705176107,3.647912772393593,-0.16410104672240527,0.347,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3519907,Iepê,Iepê,351990,IEPE,SP,IEPE,50,181488,7562.0,27.444602184241987,13.541963251463429,104.18023180101576,20,4,27.55003085603456,3.9318256327243257,3.3516580168732237,0.14911650295828693,0.165,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520004,Igaraçu do Tietê,Igaraçu do Tietê,352000,IGARACU DO TIETE,SP,IGARACU DO TIETE,207,555608,23150.333333333332,37.2736207558328,36.64049789181567,68.28851899274434,24,0,37.256482988005935,5.337538079701318,3.6443130357932656,-0.15597251307381424,0.378,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520103,Igarapava,Igarapava,352010,IGARAPAVA,SP,IGARAPAVA,109,647512,26979.666666666668,16.77165900675882,15.057232034229836,54.82456140350877,19,5,16.833664858720766,4.700480365792417,2.8810879552696966,-0.43268836409102884,0.001,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520202,Igaratá,Igaratá,352020,IGARATA,SP,IGARATA,27,224694,9362.25,11.450688300854841,10.255431171811868,45.578851412944395,14,10,12.01634222542658,3.332204510175204,2.566205662243692,-0.15785969878770617,0.495,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520301,Iguape,Iguape,352030,IGUAPE,SP,IGUAPE,448,689234,28718.083333333332,64.75472177802864,62.11747647805399,118.66015730946569,24,0,64.99969531392821,6.1070228877422545,4.189650125560137,0.49926956696164104,0.078,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520400,Ilhabela,Ilhabela,352040,ILHABELA,SP,ILHABELA,286,699677,29153.208333333332,41.001298977500674,38.077509052522686,74.32079055300174,24,0,40.876004213372745,5.659482215759621,3.7347129710725575,0.10526090442344721,0.001,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520426,Ilha Comprida,Ilha Comprida,352042,ILHA COMPRIDA,SP,ILHA COMPRIDA,137,242012,10083.833333333334,55.786254221112564,51.760470068043375,143.31780723754926,24,0,56.6087632018247,4.927253685157205,4.053674695050462,0.4661863782309829,0.09,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520442,Ilha Solteira,Ilha Solteira,352044,ILHA SOLTEIRA,SP,ILHA SOLTEIRA,89,601840,25076.666666666668,14.813596289295047,12.232895983574135,37.018756169792695,23,1,14.787983517213876,4.499809670330265,2.7592491137928272,-0.199042188898828,0.426,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520509,Indaiatuba,Indaiatuba,352050,INDAIATUBA,SP,INDAIATUBA,1169,5044437,210184.875,23.394633161694703,22.421871907769237,45.46502816855006,24,0,23.17404301015158,7.064759027791802,3.1852794546262,-0.12020387736342632,0.481,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520608,Indiana,Indiana,352060,INDIANA,SP,INDIANA,13,118670,4944.583333333333,10.888397046150851,0.0,60.26516673362796,9,15,10.95474846212185,2.6390573296152584,2.4811285602976225,0.03195040016590593,0.174,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520707,Indiaporã,Indiaporã,352070,INDIAPORA,SP,INDIAPORA,21,95595,3983.125,21.919202262847634,25.12878541993708,75.09386733416771,15,9,21.967676133689,3.091042453358316,3.1340878419569376,-0.2973102310319303,0.053,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520806,Inúbia Paulista,Inúbia Paulista,352080,INUBIA PAULISTA,SP,INUBIA PAULISTA,10,85647,3568.625,11.983363599042876,0.0,58.66823115283074,7,17,11.675832194939694,2.3978952727983707,2.539697203727458,1.1699946451776775,0.03,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3520905,Ipaussu,Ipaussu,352090,IPAUSSU,SP,IPAUSSU,72,323587,13482.791666666666,22.356251280022136,21.914611025619486,58.42827928717499,23,1,22.250584850442078,4.290459441148391,3.146330286574711,-0.06732786704999176,0.343,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3521002,Iperó,Iperó,352100,IPERO,SP,IPERO,620,700663,29194.291666666668,84.71720585432472,77.8725739802164,167.64714847441095,24,0,88.48761815594659,6.431331081933479,4.494100271084014,0.18149943295261772,0.242,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3521101,Ipeúna,Ipeúna,352110,IPEUNA,SP,IPEUNA,26,143469,5977.875,16.62628435165273,7.476076555023923,101.24385305177898,12,12,18.122381838585337,3.295836866004329,2.9508594730124336,0.3102090276223962,0.099,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3521150,Ipiguá,Ipiguá,352115,IPIGUA,SP,IPIGUA,19,121468,5061.166666666667,13.305999923112253,7.65579543714592,43.49086691794723,12,12,15.641979780682977,2.995732273553991,2.811928405520342,-0.21785683570911313,0.353,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3521200,Iporanga,Iporanga,352120,IPORANGA,SP,IPORANGA,24,102249,4260.375,24.07791686470237,0.0,146.66340747983378,11,13,23.4721121966963,3.2188758248682006,3.197534191534738,-0.23204068466621652,0.209,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3521309,Ipuã,Ipuã,352130,IPUA,SP,IPUA,49,331922,13830.083333333334,14.212352460488402,13.88665559841641,54.89980785067252,15,9,14.762504443815113,3.912023005428146,2.757633983214241,-0.26571724690043746,0.152,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3521408,Iracemápolis,Iracemápolis,352140,IRACEMAPOLIS,SP,IRACEMAPOLIS,81,476630,19859.583333333332,17.05394933872787,15.308952823603772,38.66762415069325,22,2,16.99431424794914,4.406719247264253,2.890055832883176,-0.13513294558204897,0.429,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3521507,Irapuã,Irapuã,352150,IRAPUA,SP,IRAPUA,21,168403,7016.791666666667,12.51153450268486,6.8728522336769755,43.271311120726956,12,12,12.470086637411448,3.091042453358316,2.600471422280686,-0.3414279772411725,0.019,Cold spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3521606,Irapuru,Irapuru,352160,IRAPURU,SP,IRAPURU,435,179470,7477.916666666667,243.78560597574176,229.1000291473789,578.4146181148942,21,3,242.38034211845988,6.077642243349034,5.4946254136043535,1.8360749318017513,0.028,Hot spot,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
3521705,Itaberá,Itaberá,352170,ITABERA,SP,ITABERA,60,434757,18114.875,13.725068577530886,11.170065098927287,59.51414813612509,18,6,13.800812867877918,4.110873864173311,2.6946821027670937,-0.08531680573999366,0.36,Não significativo,SP,2001–2024,incidencia_periodo_100mil_pessoa_ano
