estado,cod_mun6,municipio,casos_acumulados,pop_pessoa_ano,pop_media,incidencia_media_anual,incidencia_mediana_anual,incidencia_max_anual,anos_com_casos,anos_zero,incidencia_periodo_100mil_pessoa_ano,log_casos_acumulados_mais1,log_inc_periodo_mais1,inc_raw,inc_eb_global,inc_eb_spatial,reducao_%
RJ,330290,MIGUEL PEREIRA,206,606732,25280.5,34.509007550515406,25.233534084044923,87.05745792222866,22,2,33.95238754507756,5.332718793265369,3.5539867795104603,33.95238754507756,34.506364603761035,35.43406315159928,4.363980602408426
RJ,330030,BARRA DO PIRAI,754,2238328,93263.66666666669,33.73805504380989,33.59924661999037,51.62101199627431,24,0,33.685858372856885,6.626717749249025,3.546332064198824,33.685858372856885,33.837779876154656,33.829961485827006,0.427785189188576
RJ,330205,ITALVA,109,331644,13818.5,33.281971677403874,29.54187705886217,69.78367062107466,24,0,32.86656776543522,4.700480365792417,3.5224283261600555,32.86656776543522,33.89097083566737,35.172687116143095,7.016611430698736
RJ,330080,CACHOEIRAS DE MACACU,428,1303167,54298.625,32.70804698033145,33.00126690876828,65.08632502055357,23,1,32.84306616112901,6.061456918928017,3.521734138231777,32.84306616112901,33.10730620860033,33.03048276564619,0.5706428370533699
RJ,330160,DUAS BARRAS,85,260596,10858.166666666666,32.726869545178864,32.704025758372644,65.86375611592021,21,3,32.6175382584537,4.454347296253507,3.5150479027669603,32.6175382584537,33.92056281131833,31.780170497978503,-2.567231634221108
RJ,330150,CORDEIRO,156,485936,20247.33333333333,32.28879433536194,28.608626284563638,73.86693399461826,24,0,32.10299298673076,5.056245805348308,3.4996237008549858,32.10299298673076,32.81516115435508,32.085782828315665,-0.05360920217691253
RJ,330560,SILVA JARDIM,158,513033,21376.375,30.832325907925853,32.786117582966696,56.20345651257552,24,0,30.797239163952412,5.068904202220232,3.459379467273531,30.797239163952415,31.48702728484637,30.99624344012108,0.6461757013648027
RJ,330610,VALENCA,512,1671861,69660.875,30.70181906849706,27.106260800817907,50.71875724553675,24,0,30.62455551029661,6.240275845170769,3.453933891938528,30.62455551029661,30.838509018408647,30.831148793704138,0.6746001042792847
RJ,330015,APERIBE,74,242299,10095.791666666666,30.77852776848935,29.09361751060461,66.30566913471102,24,0,30.540778129501152,4.31748811353631,3.451281252425908,30.540778129501152,31.98911001963717,31.24450116370438,2.304207938708218
RJ,330415,QUISSAMA,142,473321,19721.70833333333,30.53720879352472,27.3660035908949,65.0110518788194,24,0,30.00078171050936,4.962844630259907,3.4340124206352605,30.000781710509358,30.757513767527932,30.01505601407174,0.047579772087673895
RJ,330022,AREAL,78,271160,11298.333333333334,29.7130373313273,21.136109280849947,119.4981079466242,21,3,28.76530461720018,4.3694478524670215,3.393343440626568,28.76530461720018,30.100471289947862,31.20431665196167,8.47900645315289
RJ,330340,NOVA FRIBURGO,1256,4417187,184049.4583333333,28.31924363632694,28.599445045518205,39.48636141076872,24,0,28.43438595649222,7.136483208590247,3.382163581263556,28.43438595649222,28.518456152295943,28.477354979083557,0.1511164076378634
RJ,330090,CAMBUCI,99,354021,14750.875,27.959909955844367,27.11226300786094,60.84369929691726,24,0,27.96444278729228,4.605170185988092,3.366068966914634,27.96444278729228,29.00530956763539,28.714134234338562,2.6808738967148638
RJ,330310,NATIVIDADE,99,362807,15116.958333333334,27.29133151748915,26.499739637358843,72.89112716188457,24,0,27.287235362052,4.605170185988092,3.342410655619456,27.287235362051998,28.31410735097558,28.803565551391813,5.55692128286677
RJ,330385,PATY DO ALFERES,176,656070,27336.25,27.01133256037558,24.16422561190272,51.85480654168328,24,0,26.826405718901945,5.176149732573829,3.3259854158819926,26.826405718901945,27.40244391964213,29.032873578007116,8.22498504729051
RJ,330480,SAO FIDELIS,252,963479,40144.958333333336,25.80272481042737,23.913832777274656,74.06461499169966,24,0,26.15521459211877,5.53338948872752,3.301569093945688,26.15521459211877,26.552651706863376,26.77480430936523,2.3688955602496073
RJ,330210,ITAOCARA,135,551300,22970.83333333333,24.463500697211696,21.83167785808535,52.38573361854454,24,0,24.48757482314529,4.912654885736052,3.238191071576315,24.487574823145295,25.196630412761785,25.07597720737474,2.4028609957458813
RJ,330050,BOM JARDIM,144,621399,25891.625,23.51249579856763,22.650966606444683,42.69125683060109,24,0,23.173516532855704,4.976733742420574,3.185257675769072,23.173516532855704,23.815663018807168,24.78423327693195,6.9506789864738545
RJ,330513,SAO JOSE DE UBA,35,166317,6929.875,21.13946498325572,21.325422981788225,70.72135785007072,18,6,21.04415062801758,3.58351893845611,3.093047289059592,21.04415062801758,23.45608251131886,26.87484525704352,27.706961103305932
RJ,330500,SAO JOAO DA BARRA,166,797770,33240.416666666664,19.945739110985027,13.39791200962178,61.10358385802715,24,0,20.80800230642917,5.117993812416755,3.082276980714864,20.80800230642917,21.32654445117351,21.770045389146233,4.623428374091514
RJ,330570,SUMIDOURO,72,357635,14901.458333333334,20.105461751038664,19.74276854884596,39.92812936713915,20,4,20.132257748822123,4.290459441148391,3.050800676313722,20.132257748822123,21.289568873090303,21.857549920684505,8.569789803944484
RJ,330515,SAO JOSE DO VALE DO RIO PRETO,100,498094,20753.916666666668,20.316159325871453,19.198760952553265,39.89428015758241,23,1,20.076531738989026,4.61512051684126,3.0481601816259043,20.076531738989026,20.911950764297963,22.226461483895157,10.708671063592748
RJ,330120,CARMO,174,876302,36512.583333333336,20.978525845217373,20.10313619121945,54.93211959507181,24,0,19.856168307273062,5.1647859739235145,3.0376497465676198,19.856168307273062,20.334899481953084,20.058877558901393,1.0208880610368378
RJ,330440,RIO CLARO,80,413363,17223.458333333332,19.37905093272435,17.224551634794093,50.92225868507412,22,2,19.353449631437744,4.394449154672439,3.013250412580916,19.353449631437744,20.367858577728956,20.98300018305616,8.419948808358036
RJ,330095,COMENDADOR LEVY GASPARIAN,87,473095,19712.291666666668,18.35879440269554,15.342142488065235,50.426100549644495,23,1,18.389541212652848,4.477336814478207,2.9647338079459,18.389541212652848,19.28928943085138,19.41931994441371,5.599806541406965
RJ,330590,TRAJANO DE MORAES,39,246440,10268.333333333334,15.94463074691467,9.713924934275669,99.37394415184338,17,7,15.825353027105988,3.688879454113936,2.8228868576052277,15.825353027105988,17.59311863930981,17.608569467595814,11.268098963956733
RJ,330450,RIO DAS FLORES,32,204954,8539.75,15.730900581774618,11.95544898509664,46.72351360822334,17,7,15.61325956068191,3.49650756146648,2.810201145232323,15.61325956068191,17.73478187911073,18.372595307087863,17.673028080277682
RJ,330460,SANTA MARIA MADALENA,35,248163,10340.125,14.1071002220185,14.303338631817244,47.94323520951194,14,10,14.103633498950286,3.58351893845611,2.714935343943903,14.103633498950286,15.899292535278502,19.034603796435448,34.96241091242315
RJ,330475,SAO FRANCISCO DE ITABAPOANA,129,973681,40570.04166666666,13.079931858559208,10.646077622545976,58.01406260877637,22,2,13.248692333526073,4.867534450455582,2.6566651364355507,13.248692333526073,13.719528061041872,14.206565605503148,7.229945777766746
RJ,330115,CARDOSO MOREIRA,53,407334,16972.25,13.258277140861232,11.569903713088074,38.73216706474727,19,5,13.011435333166396,3.9889840465642745,2.639873805719796,13.011435333166395,14.130965107981373,16.313449901071394,25.37778871703802
RJ,330615,VARRE-SAI,8,226554,9439.75,3.5155360599545395,0.0,20.848535390388825,6,18,3.5311669624019,2.19722457733622,1.5109795139140418,3.5311669624018998,5.761435597551207,5.506236112290814,55.93247702299165
RJ,330093,CARAPEBUS,49,11088911,462037.9583333333,0.4369619874123659,0.4179665551156677,1.253892290652233,19,5,0.4418828864259078,3.912023005428146,0.3659498194937546,0.44188288642590784,0.4902462141278336,0.4466507154942197,1.0789802490147573
